OBJECTID,LANDUSECODE,LANDUSEDESC,LASTUPDATE,LASTEDITOR,DENSITY,FAR,HISTORY,ACRES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,UNITCOUNT,SHAPE_Length,SHAPE_Area
2042,I,Industrial,,, , , ,7.2644491,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{BB78F460-E073-4AA8-98DB-07EE87C5871D},0,2417.5093218583,316438.137147854
2043,MDR,Medium-Density Residential,,,, ,LDMU,7.85343178,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{821515EF-DE75-40D2-B904-F881FD8E05A1},125.4,3880.11729432474,342094.120155836
2044,LDR,Low-Density Residential,,, , , ,6.05788734,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{F5DC5C2C-58AD-48ED-BDCA-9F612FBD32C9},50.4,2518.93771783472,263880.516990113
2045,HDR,High-Density Residential,,, , , ,6.03233092,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{BADFE516-E771-40D6-9973-2BB3DDFC4FB5},174.6,2355.69717230287,262767.283754073
2046,VHDR,Very High-Density Residential,,, , , ,4.58922065,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E4A77EDA-0E0D-42AA-A3EB-D26824AE45AB},293.8,1789.4598176322,199905.651681889
2047,MDR,Medium-Density Residential,,,0-16, , ,1.32877413,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C4DF6C72-10D2-4BF1-A85C-3A88C4F45226},21.3,1008.97711146816,57881.1694637791
2048,LDC,Low-Density Commercial,,, , , ,7.08869508,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A0A3E92D-9D94-41EF-838B-A588BC71ADDB},0,2790.51457226487,308782.322747754
2049,LDC,Low-Density Commercial,,, , , ,0.21769686,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{2E65747A-F239-4F17-AEFC-F1B868A1EB8A},0,398.655332214254,9482.83746884943
2050,MU,Mixed-Use,,, , , ,5.15946457,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D8EEE10B-9012-4962-BB62-59EC46333519},0,2411.57423707262,224745.377487424
2051,MDR,Medium-Density Residential,,, , , ,3.27516195,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{B6AD2780-2A4F-4EF3-A476-8AF639C193FB},52.5,1602.24398387224,142665.48385788
2052,O-I,Office/Institutional,,, , , ,22.05614862,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{44621C50-4E1E-4861-A3CB-8E8739F62801},0,4510.38632138509,960761.990961337
2053,CF,Community Facilities,,, , ,O-I,4.96293457,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{3818A8F2-6423-43AE-8821-499E426C26DA},0,1878.88151173493,216184.565133166
2054,CF,Community Facilities,,, , , ,4.44383905,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{F85833D5-2F65-4787-B54F-47584F5D26CC},0,2064.2021658694,193572.854524918
2055,MDR,Medium-Density Residential,,,0-16, , ,1.81322671,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{3C78AF4C-912A-406A-8AC9-57C85104A802},29,1763.95171408654,78983.8396986129
2056,HDC,High-Density Commercial,,, , , ,0.12754438,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E60F6CDB-C786-40EC-8AA0-E2BAD8001AC8},0,313.023736076996,5555.81076059512
2057,MDR,Medium-Density Residential,,, , , ,1.2712225,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{F9CB22CE-8AAF-4CE2-943B-DE57A159D022},20.3,1130.28827625205,55374.2307960324
2058,LDMU,Low-Density Mixed-Use,,, , , ,3.797284,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{FED8EED3-7127-4CA4-99A9-AF41A9C01179},0,2726.95332978805,165409.029399396
2059,LDMU,Low-Density Mixed-Use,,, , , ,1.40391056,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{E0BCFE43-0E2F-4527-AEA9-39B38A6979AE},0,989.546511151417,61154.0994842075
2060,LDC,Low-Density Commercial,,, , , ,40.35078327,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{8B7ED423-3D53-4516-A41B-20CFB4135FB4},0,6965.89335776113,1757673.08848769
2061,SFR,Single-Family Residential,,,,,,36.45652758,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{CAE7A105-5843-4386-AAE8-D82C8EDAAE5B},,5414.6531273397,1588039.98914514
2062,MU,Mixed-Use,,, , ,LDC,1.61486479,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{1E7E7171-668F-493B-B71C-6C98AC9BB420},0,1120.27083152427,70343.2289428108
2063,HDC,High-Density Commercial,,, , , ,1.53889582,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7B63CA31-2B2E-4D90-8ED4-197EBF261774},0,1167.54752455301,67034.0336763643
2064,SFR,Single-Family Residential,,, , , ,2.20185174,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{C3B4EF2D-F3BF-4CC9-A389-A9253E1E6A7F},4.4,1852.18179706097,95912.2782761332
2065,MDR,Medium-Density Residential,,, , , ,21.91689422,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{572D8064-0116-4B8E-8C66-1A9E00873161},0,4948.80375382081,954696.093403604
2066,LDR,Low-Density Residential,,,9-16, , ,4.093e-05,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{B9E3A8B1-FABA-42C1-AECF-0E039774DAED},1777.9,37.2917545383647,1.78296679112246
2067,LDR,Low-Density Residential,,,9-16, , ,0.00015884,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{86B45A8B-FECB-4F39-86D6-BAFF0F930DE0},1777.9,30.4866559755916,6.91898004333026
2068,LDR,Low-Density Residential,,,9-16, , ,28.74656025,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7274A7B9-13BA-4DFF-83EC-9ACFA7D82528},480.6,5317.287305377,1252195.15573843
2069,LDC,Low-Density Commercial,,, , , ,10.84692198,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{5C0D53F6-7803-40CD-BC60-0136AABDC9E5},0,4448.29873449648,472490.031554371
2070,LDC,Low-Density Commercial,,, , , ,26.50391224,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C14D2938-78BF-4071-A7AC-159AA6937A74},0,5241.56536810029,1154505.79913197
2071,MDR,Medium-Density Residential,,, , ,SFR,1.96200502,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{6428E6BF-14D9-4559-8AA2-76BC80FE24A4},8930.5,1279.81888046082,85464.5969302978
2072,LDC,Low-Density Commercial,,, , , ,39.55115465,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B0DA3F2D-A01D-4EBC-8897-EF8EC6FD5A7C},0,9852.1480433904,1722841.40533578
2073,LDC,Low-Density Commercial,,, , , ,25.93263813,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{CA24F9B0-E1B6-4B9B-A245-2C5006B0077F},0,5685.01898594063,1129621.19833437
2074,LDR,Low-Density Residential,,, , ,LDC,2.20692482,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{224B9C77-A866-4799-8E35-8B213116FE4F},0,1439.21811672709,96133.2604568731
2075,SFR,Single-Family Residential,,, , , ,7.58574508,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A56380CF-8158-4914-AFBD-5EC769C06812},15.2,2912.92888817293,330433.734159737
2076,LDC,Low-Density Commercial,,, , , ,11.3819238,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{5FD059EA-241C-4D60-BEC7-875A93891EDE},0,3787.21887241146,495794.617675124
2077,MDR,Medium-Density Residential,,, , , ,10.1682538,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{C7FB4BFF-F86F-4C12-99ED-109D5E906B04},162.7,2609.15010703914,442927.363624229
2078,HDR,High-Density Residential,,, , , ,4.53747782,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{F093FFE5-C2AC-4CE2-8615-13B908CD7EDE},5783.4,2375.56639916846,197651.743213675
2079,SFR,Single-Family Residential,,, , , ,56.8934454,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{C3457CE6-4B11-4498-957B-CE1B74088242},137,7332.83585738294,2478268.56837344
2080,LDR,Low-Density Residential,,, , , ,2.87677548,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6F03B3F2-1919-434F-BCE1-B6CAB03CCCBA},23,1507.90962159767,125311.838631263
2081,LDR,Low-Density Residential,,,0-8, , ,33.4195137,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{E5286396-6300-4C57-AC74-A2D6A2EE3BDA},267.5,5985.14765042578,1455748.19372269
2082,MDR,Medium-Density Residential,,,, , ,31.39921124,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{A8FD057F-C397-4319-9EBC-0CA2F4996C34},157.1,7992.16587365905,1367744.17053874
2083,MDMU,Medium-Density Mixed-Use,,, , ,LDC,53.00039075,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{38551EF7-D17D-46B4-815C-B66DDA7C848A},0,8364.88244701349,2308687.78619133
2084,LDMU,Low-Density Mixed-Use,,, , , ,18.35414075,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{1509BC12-4A65-4F74-8EE0-C84156A178D5},0,4350.73615475163,799503.17294943
2085,LDR,Low-Density Residential,,, , ,SFR,4.7627513,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{FF04C457-A056-455B-BFE4-DE52080EDEBC},143.9,2070.59779504034,207464.61664162
2086,LDC,Low-Density Commercial,,, , , ,16.88910846,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{695F0F9F-C6BA-4BE2-B348-67CF6ECC1374},0,5181.00549735796,735686.621567391
2087,O-I,Office/Institutional,,, , , ,70.09911316,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{9088EAC0-0C96-48A9-912D-110286B53B83},0,9978.24927525891,3053505.15497597
2088,O-I,Office/Institutional,,, , , ,114.04538275,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{69EFC821-BEE8-4164-B87B-7CAB9278B90B},0,10611.7856987174,4967797.00130465
2089,SFR,Single-Family Residential,,, , , ,133.93716694,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7F04076D-408E-4785-B1D1-22980B9BAF05},279.6,12661.4519725174,5834279.65493359
2090,SFR,Single-Family Residential,,, , , ,44.8968222,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{84F5C48D-29FD-43E0-B0F6-27D7D48DEB33},89.7,6127.1835778408,1955697.75200567
2091,SFR,Single-Family Residential,,, , , ,11.45438681,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{65646BF6-1E4C-4397-A8C1-0A403815CDB8},21.9,3471.49764637101,498951.093484618
2092,I,Industrial,,, , ,I,6.3328056,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{5BC9B8AD-0A8F-40D3-85D8-5A4F5E336352},0,2796.40962721282,275855.908341456
2093,MDR,Medium-Density Residential,,,0-16, ,MDR,6.17558076,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{B2565C27-5C39-4B96-B38B-0DF447EA4E8B},98.9,2308.68311184399,269007.22180385
2094,LDMU,Low-Density Mixed-Use,,, , ,LDC,7.73061413,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{5D943B9D-F10B-4A70-B9C7-DDA6E4DCCBFD},0,3812.81707058574,336744.204688118
2095,LDR,Low-Density Residential,,,9-16, ,LDR,26.09653736,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{F3EA3B49-0DEB-4FFC-8A24-86CEDE3F99B7},417.4,5054.31955065888,1136760.62033
2096,MDR,Medium-Density Residential,,,0-16, ,MDR,14.17611752,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{2957D0F3-DAA0-4C42-B622-A3C26399EC5A},143.2,4779.42502329052,617509.209158454
2097,LDMU,Low-Density Mixed-Use,,, , ,LDC,60.75801479,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{0270D99F-1CE1-4BFD-A2D0-FBCBC165A271},0,15184.03947232,2646608.53762318
2098,LDC,Low-Density Commercial,,, , ,LDC,6.6120881,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{C8D6B955-4069-4152-A456-7413EC62DBF4},0,2427.66451795315,288021.40572818
2099,MDR,Medium-Density Residential,,, , ,MDR,12.00372161,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{20392E7C-8AB7-4008-BAE6-1DD408707B2A},191.8,3701.74079681615,522880.021752375
2100,MU,Mixed-Use,,, , ,MU,4.56383033,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A98D08A5-84FD-41F7-9435-8BCB3E4120DC},0,2273.30029834706,198799.653989969
2101,LDC,Low-Density Commercial,,, , ,LDC,10.3149425,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{35D8E11A-C9F2-4DCF-86B6-28E52E34FE67},0,3577.96918977931,449317.097960393
2102,LDMU,Low-Density Mixed-Use,,, , ,LDC,14.49895186,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{F305255D-9E1E-4F9B-93DF-312C56B601E3},0,3645.1901963334,631571.816769353
2103,LDC,Low-Density Commercial,,, , , ,13.93408647,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{CD8D9CA6-034C-4214-9D8E-685FE6301460},0,5447.18712361973,606966.378705386
2104,LDC,Low-Density Commercial,,, , , ,1.4435195,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{B2191CCB-6BDA-4C9C-9C3A-6AC744925295},0,1020.4540725116,62879.4579977842
2105,MDR,Medium-Density Residential,,,, , ,74.96222951,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{9E273115-CD0A-44B1-876D-526DA62747EB},360.6,9714.12748639747,3265341.6560473
2106,LDR,Low-Density Residential,,,9-16, , ,9.392373,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{46FC0613-EFC5-40A2-AB00-412B8A804CBC},150.2,2919.16378531283,409130.131434147
2107,LDR,Low-Density Residential,,,9-16, , ,67.33108654,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{55F42CBD-A5E7-4C61-96DE-6E1E6CD04938},873.9,10678.2279725179,2932930.39811088
2108,LDC,Low-Density Commercial,,, , , ,3.20208481,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{192F720B-060A-4830-8258-D0DCC33935FC},0,1704.9310926948,139482.256266276
2109,LDR,Low-Density Residential,,,0-8, , ,51.45752972,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{A8CE3967-B025-43C8-970C-5DC7288AB955},411.7,6306.63685556856,2241481.02866902
2110,LDR,Low-Density Residential,,,0-8, , ,20.2486526,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{12613AF1-7DDE-4946-B56A-AE9ADCD5429F},162,4025.86733941305,882027.778923775
2111,MU,Mixed-Use,,, , , ,50.17419527,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{6FD8933D-8E31-43E5-B3D4-6EADB2F693E7},0,8925.69608135503,2185579.20340633
2112,I,Industrial,,, , , ,30.02074178,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{37908A88-E770-45CD-9405-17382F430DA3},0,4850.55295660133,1307698.28112186
2113,O-I,Office/Institutional,,, , , ,163.17457101,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{1C8F3CE2-F8FD-47BA-B704-524A547EB49A},0,11327.9254328761,7107855.88153061
2114,LDR,Low-Density Residential,,,9-16, , ,15.76008192,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{D1BC0EFB-E4E0-4A39-8B24-F053A20BF91B},252.2,3409.01496578554,686506.422394696
2115,MDR,Medium-Density Residential,,, , , ,3.97029929,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{A26EB366-C7FF-4C7D-B6C5-39BFB65C1838},63.5,1651.60242221508,172945.545247441
2116,MDR,Medium-Density Residential,,, , , ,5.56237451,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{80401976-4476-497A-960D-3E8963FFF394},89,2422.68992446877,242296.064498582
2117,LDC,Low-Density Commercial,,, , , ,0.67396261,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{640EE4CF-28B1-40A8-9B5F-D49E807C9B66},0,879.144082233202,29357.6939436997
2118,MDR,Medium-Density Residential,,, , , ,5.23460506,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{E8836378-A26A-4D63-84AC-C294145F0166},83.8,2841.8856852999,228018.484178754
2119,LDC,Low-Density Commercial,,, , , ,13.6368243,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{BB70391F-A72C-46A7-816A-69030C09974E},0,4494.65709579239,594017.690233413
2120,MDR,Medium-Density Residential,,, , , ,1.7272762,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{8345C13C-731B-4C75-8F27-9CD5A3838E04},27.7,1110.10950178477,75239.8504697751
2121,SFR,Single-Family Residential,,, , , ,23.22382096,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{D209A996-9110-4B8C-A877-B6CC16300BA0},46.4,4018.02232461543,1011625.59455643
2122,HDR,High-Density Residential,,, , , ,5.53268068,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{CF7919B3-B4AA-4F89-80E5-C80F1D37B462},75.1,3205.90414257635,241002.606208506
2123,LDR,Low-Density Residential,,, , , ,3.78864088,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{334DB89A-3D05-4657-849B-A030C27C2BA0},30.3,2207.7320041415,165032.536428271
2124,LDR,Low-Density Residential,,,0-8, , ,20.57953858,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{94CD49B5-8ADD-442D-A62E-1BC918228E22},164.8,3951.69716329218,896441.114653517
2125,LDR,Low-Density Residential,,, , , ,5.99053054,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{4EBCF128-E881-4A62-8DE2-95B7A865D80F},47.9,2590.80305537178,260946.466514822
2126,LDC,Low-Density Commercial,,, , , ,1.22448604,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{B49CAAB8-57F7-447E-8CC8-465868A47F1D},0,959.273144972198,53338.3983438275
2127,LDC,Low-Density Commercial,,, , , ,6.40837015,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{39105EBC-6B7A-4884-A914-CAEC48EF7AEB},0,2500.7478775154,279147.487255395
2129,I,Industrial,,, , , ,19.71056659,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7B99FC4E-1D4A-459A-BA79-23B774D11AB8},0,4450.97461886945,858588.846421958
2130,SFR,Single-Family Residential,,, , , ,14.33742135,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{37870211-96F8-400D-8363-D64734AC847D},28.7,3303.54476048943,624535.576041259
2131,LDR,Low-Density Residential,,, , , ,127.76333581,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{1AEFB00F-2042-4770-A47E-B7B9C4AC55E7},1027,17084.1441679098,5565348.64649437
2132,OS,Open Space,,, , , ,9.62113929,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{86B4C5D8-4270-407B-B929-69C6827E37EC},0,4662.77952519361,419095.150900939
2133,O-I,Office/Institutional,,, , , ,514.97670443,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7ECCE523-B4AD-445B-AC4D-256B3C91B343},0,19579.543911372,22432295.5157001
2134,OS,Open Space,,, , , ,240.62289676,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{685F8F43-F043-4B17-947D-A3AEDD0B8247},0,13552.8780660785,10481491.4566112
2135,LDC,Low-Density Commercial,,, , , ,9.0977249,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{77A73D80-D293-4C19-9D6E-3F2EF0CC52FA},0,4528.54091686495,396295.31128503
2136,OS,Open Space,,, , , ,331.96183059,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{68EB6736-DC12-4A07-A4E9-6572E7BCAA53},0,19589.8992535917,14460199.4995951
2137,LDC,Low-Density Commercial,,, , , ,10.45032623,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{F40D03B0-FA10-4835-B3FA-DDCE1A212396},0,4037.714626955,455214.389928454
2138,MDR,Medium-Density Residential,,,0-16, , ,51.74277734,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{81394C0E-00E1-4F24-BB03-55F7C842F605},827.8,9344.74688758438,2253906.36544093
2139,O-I,Office/Institutional,,, , , ,17.01029768,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{40B80236-622B-490E-B457-1355FC1A7D24},0,4458.26940270656,740965.602893707
2140,LDR,Low-Density Residential,,,9-16, , ,106.69785337,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{43B9084B-29B7-4339-BB99-A2797B95467A},1707.2,13502.6166917707,4647739.90188158
2141,LDC,Low-Density Commercial,,, , , ,8.87149074,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{52792C73-5183-4FA9-BDED-638578D83978},0,3597.01789861616,386440.590700648
2142,LDR,Low-Density Residential,,,9-16, , ,15.109363,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{FFAA7C79-2EAC-4EB6-AF63-86B9840653CC},242.2,4272.52791482399,658161.21967378
2143,HDR,High-Density Residential,,,, ,MDR,79.84881254,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{F3E1EAC1-EA0C-4456-BE4D-2A3D1289CF0D},1587.2,8863.3259060277,3478200.36157448
2144,SFR,Single-Family Residential,,, , , ,160.99352334,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{02A6C5A7-29F4-4D0E-A714-ED954828208A},341.9,14814.3013155889,7012849.82517039
2145,SFR,Single-Family Residential,,, , , ,22.56000492,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{774EA6E0-F8A8-4A1A-B8D7-A008761BE003},75.9,4666.39355648438,982709.883436435
2146,LDC,Low-Density Commercial,,, , , ,0.77858648,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{FAE27F7E-8AA1-4058-BC46-C81C04E31933},0,815.486690287952,33915.0913981195
2147,OS,Open Space,,, , , ,5.24106418,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{AE57106E-32FF-4693-B3C2-F7237614C87C},0,2984.23415317439,228299.842466517
2148,OS,Open Space,,, , , ,1.32997892,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:46,{23D72EC2-B8BE-4D79-A9D5-792A3111F79D},0,1235.587397653,57933.6501684231
2149,LDC,Low-Density Commercial,,, , , ,0.56523506,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:47,{8AC13407-2086-479D-BFE2-E329AF9F076C},0,957.294942438003,24621.5405183257
2150,LDC,Low-Density Commercial,,, , , ,1.09442151,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:51,{88BB73E8-EBDB-4941-8221-9276065806DE},0,1404.9945857827,47672.8104371641
2151,MDR,Medium-Density Residential,,,0-16, , ,216.47164188,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{2367B0BC-27BF-4777-AA47-F152312DADBF},3518.2,13430.4357442003,9429467.0021323
2152,LDC,Low-Density Commercial,,, , , ,18.25890457,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{0174E656-6D4E-4234-8146-D454A1650E8B},0,4038.13770625468,795354.701782192
2153,I,Industrial,,, , , ,16.39319357,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{669EAAFD-5D3C-4101-94F5-317893598FBA},0,4605.12389619559,714084.65552031
2154,LDC,Low-Density Commercial,,, , , ,5.83679671,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{771E5C05-71F7-40FD-A804-7AD2D0E99BB8},0,2352.96674645843,254249.847669654
2155,MDR,Medium-Density Residential,,,0-16, , ,63.28926513,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{CE884221-312B-4EF4-9B75-9C74D5E4B4DA},1000.2,7380.73465071406,2756869.36136467
2156,MU,Mixed-Use,,, , , ,275.47137622,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{7AB8E3F4-8728-4FF2-B20F-68D8E7B6C6F9},0,14087.5576134996,11999485.1499546
2157,MDR,Medium-Density Residential,,, , , ,102.8068987,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{18286C97-C8BF-43E0-9C86-F5228A46ADFD},1645,9640.76559629813,4478250.59418841
2158,LDC,Low-Density Commercial,,, , ,LDC,11.12878984,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{FCD84EF2-CE9A-479E-B07A-38D4B06D830C},0,4555.94740843288,484768.146429179
2159,LDC,Low-Density Commercial,,, , ,LDC,44.28287012,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{251A1C67-C0A8-4601-85EA-8F115CB4FBDD},0,7679.96589194122,1928954.10663997
2160,OS,Open Space,,, , ,LDR,4.69282243,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{5200C60E-1DDD-4F96-BE7D-A5B4B2882EDF},30.6,2887.55216419782,204418.527309518
2161,HDMU,High-Density Mixed-Use,,, , ,LDC,8.10396252,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{17A4E48F-DC34-431F-BF28-06B557CB8625},0,2898.71891798818,353007.195434839
2162,MDR,Medium-Density Residential,,, , ,MDR,5.71752571,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7500226D-4FCF-471A-963E-F27179E6E354},94.4,2206.49722382254,249054.423908126
2163,HDC,High-Density Commercial,,, , ,HDC,4.20199255,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{7E81D6A0-771C-40C5-BEBF-C639A17D1B7B},0,2531.43341814565,183038.063346321
2164,LDC,Low-Density Commercial,,, , ,LDC,1.58333688,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{C3AA1765-6B33-4FEC-9218-9382BD60E482},0,1116.55582806047,68969.8786951466
2165,MDMU,Medium-Density Mixed-Use,,, , ,LDC,6.39727613,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{41209D9E-7EC0-414B-ACDF-A550A503A799},0,2496.97417242424,278664.233480262
2166,MU,Mixed-Use,,, , , ,3.83763701,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:44,{5BB98469-9191-4FD6-BC94-0458C404461D},0,1787.64435559918,167166.799634254
2167,MU,Mixed-Use,,, , , ,6.94161679,GIS,2018/03/20 00:34:05,GIS,2020/07/23 18:48:49,{8F09D9E8-6605-4E3F-9C7D-749356A50A55},0,2322.97239387931,302375.617717696
